datetime,country,import_mw,export_mw,scheduled_foreign_exchange_mw
2026-06-23 18:45:00,France,197.8,0.0,197.8
2026-06-23 18:45:00,Greece,0.0,250.0,-250.0
2026-06-23 18:45:00,Malta,0.0,225.0,-225.0
2026-06-23 18:45:00,Montenegro,214.0,0.0,214.0
2026-06-23 18:45:00,Slovenia,0.0,765.0,-765.0
2026-06-23 18:45:00,Switzerland,2658.0,0.0,2658.0
2026-06-23 18:30:00,Switzerland,2658.0,0.0,2658.0
2026-06-23 18:30:00,Austria,197.3,0.0,197.3
2026-06-23 18:30:00,Corsica,0.0,146.0,-146.0
2026-06-23 18:30:00,France,1950.4,0.0,1950.4
2026-06-23 18:30:00,Greece,0.0,250.0,-250.0
2026-06-23 18:30:00,Malta,0.0,222.0,-222.0
2026-06-23 18:30:00,Slovenia,0.0,765.0,-765.0
2026-06-23 18:30:00,Montenegro,214.0,0.0,214.0
2026-06-23 18:15:00,Slovenia,0.0,765.0,-765.0
2026-06-23 18:15:00,Montenegro,214.0,0.0,214.0
2026-06-23 18:15:00,Malta,0.0,225.0,-225.0
2026-06-23 18:15:00,Greece,0.0,250.0,-250.0
2026-06-23 18:15:00,France,3234.7,0.0,3234.7
2026-06-23 18:15:00,Corsica,0.0,146.0,-146.0
2026-06-23 18:15:00,Austria,263.0,0.0,263.0
2026-06-23 18:15:00,Switzerland,2558.0,0.0,2558.0
2026-06-23 18:00:00,Slovenia,0.0,5.8,-5.8
2026-06-23 18:00:00,Montenegro,214.0,0.0,214.0
2026-06-23 18:00:00,Malta,0.0,225.0,-225.0
2026-06-23 18:00:00,Greece,0.0,250.0,-250.0
2026-06-23 18:00:00,France,3064.0,0.0,3064.0
2026-06-23 18:00:00,Corsica,0.0,146.0,-146.0
2026-06-23 18:00:00,Austria,263.0,0.0,263.0
2026-06-23 18:00:00,Switzerland,2558.0,0.0,2558.0
2026-06-23 17:45:00,Austria,53.3,0.0,53.3
2026-06-23 17:45:00,Corsica,0.0,123.0,-123.0
2026-06-23 17:45:00,France,3848.9,0.0,3848.9
2026-06-23 17:45:00,Greece,0.0,250.0,-250.0
2026-06-23 17:45:00,Malta,0.0,225.0,-225.0
2026-06-23 17:45:00,Montenegro,563.0,0.0,563.0
2026-06-23 17:45:00,Slovenia,0.0,620.0,-620.0
2026-06-23 17:45:00,Switzerland,2479.0,0.0,2479.0
2026-06-23 17:30:00,Switzerland,2579.0,0.0,2579.0
2026-06-23 17:30:00,Austria,490.0,0.0,490.0
2026-06-23 17:30:00,Corsica,0.0,123.0,-123.0
2026-06-23 17:30:00,France,4093.0,0.0,4093.0
2026-06-23 17:30:00,Greece,0.0,250.0,-250.0
2026-06-23 17:30:00,Malta,0.0,225.0,-225.0
2026-06-23 17:30:00,Slovenia,0.0,585.9,-585.9
2026-06-23 17:30:00,Montenegro,563.0,0.0,563.0
2026-06-23 17:15:00,Slovenia,0.0,592.3,-592.3
2026-06-23 17:15:00,Montenegro,563.0,0.0,563.0
2026-06-23 17:15:00,Malta,0.0,225.0,-225.0
2026-06-23 17:15:00,Greece,0.0,250.0,-250.0
2026-06-23 17:15:00,France,4093.0,0.0,4093.0
2026-06-23 17:15:00,Corsica,0.0,123.0,-123.0
2026-06-23 17:15:00,Austria,490.0,0.0,490.0
2026-06-23 17:15:00,Switzerland,2579.0,0.0,2579.0
2026-06-23 17:00:00,Slovenia,0.0,149.3,-149.3
2026-06-23 17:00:00,Montenegro,563.0,0.0,563.0
2026-06-23 17:00:00,Malta,0.0,225.0,-225.0
2026-06-23 17:00:00,Greece,0.0,250.0,-250.0
2026-06-23 17:00:00,France,4093.0,0.0,4093.0
2026-06-23 17:00:00,Corsica,0.0,123.0,-123.0
2026-06-23 17:00:00,Austria,490.0,0.0,490.0
2026-06-23 17:00:00,Switzerland,2579.0,0.0,2579.0
2026-06-23 16:45:00,Austria,445.3,0.0,445.3
2026-06-23 16:45:00,Corsica,0.0,98.0,-98.0
2026-06-23 16:45:00,France,4162.9,0.0,4162.9
2026-06-23 16:45:00,Greece,153.5,0.0,153.5
2026-06-23 16:45:00,Malta,0.0,225.0,-225.0
2026-06-23 16:45:00,Montenegro,596.0,0.0,596.0
2026-06-23 16:45:00,Slovenia,0.0,430.4,-430.4
2026-06-23 16:45:00,Switzerland,2579.0,0.0,2579.0
2026-06-23 16:30:00,Switzerland,2579.0,0.0,2579.0
2026-06-23 16:30:00,Austria,488.3,0.0,488.3
2026-06-23 16:30:00,Corsica,0.0,98.0,-98.0
2026-06-23 16:30:00,France,4208.6,0.0,4208.6
2026-06-23 16:30:00,Greece,153.5,0.0,153.5
2026-06-23 16:30:00,Malta,0.0,225.0,-225.0
2026-06-23 16:30:00,Slovenia,0.0,97.3,-97.3
2026-06-23 16:30:00,Montenegro,596.0,0.0,596.0
2026-06-23 16:15:00,Slovenia,1.1,0.0,1.1
2026-06-23 16:15:00,Montenegro,596.0,0.0,596.0
2026-06-23 16:15:00,Malta,0.0,225.0,-225.0
2026-06-23 16:15:00,Greece,153.5,0.0,153.5
2026-06-23 16:15:00,France,4208.5,0.0,4208.5
2026-06-23 16:15:00,Corsica,0.0,98.0,-98.0
2026-06-23 16:15:00,Austria,488.3,0.0,488.3
2026-06-23 16:15:00,Switzerland,2579.0,0.0,2579.0
2026-06-23 16:00:00,Switzerland,2579.0,0.0,2579.0
2026-06-23 16:00:00,Slovenia,169.1,0.0,169.1
2026-06-23 16:00:00,Montenegro,596.0,0.0,596.0
2026-06-23 16:00:00,Malta,0.0,225.0,-225.0
2026-06-23 16:00:00,Greece,153.5,0.0,153.5
2026-06-23 16:00:00,France,4208.6,0.0,4208.6
2026-06-23 16:00:00,Corsica,0.0,98.0,-98.0
2026-06-23 16:00:00,Austria,488.3,0.0,488.3
2026-06-23 15:45:00,Austria,190.0,0.0,190.0
2026-06-23 15:45:00,Corsica,0.0,85.0,-85.0
2026-06-23 15:45:00,France,4211.8,0.0,4211.8
2026-06-23 15:45:00,Greece,47.9,0.0,47.9
2026-06-23 15:45:00,Malta,0.0,225.0,-225.0
2026-06-23 15:45:00,Montenegro,590.0,0.0,590.0
2026-06-23 15:45:00,Slovenia,217.8,0.0,217.8
2026-06-23 15:45:00,Switzerland,2279.0,0.0,2279.0
2026-06-23 15:30:00,Switzerland,2279.0,0.0,2279.0
2026-06-23 15:30:00,Austria,190.0,0.0,190.0
2026-06-23 15:30:00,Corsica,0.0,85.0,-85.0
2026-06-23 15:30:00,France,4179.3,0.0,4179.3
2026-06-23 15:30:00,Greece,47.9,0.0,47.9
2026-06-23 15:30:00,Malta,0.0,225.0,-225.0
2026-06-23 15:30:00,Slovenia,124.4,0.0,124.4
2026-06-23 15:30:00,Montenegro,590.0,0.0,590.0
2026-06-23 15:15:00,Slovenia,393.5,0.0,393.5
2026-06-23 15:15:00,Montenegro,590.0,0.0,590.0
2026-06-23 15:15:00,Malta,0.0,225.0,-225.0
2026-06-23 15:15:00,Greece,47.9,0.0,47.9
2026-06-23 15:15:00,France,4211.8,0.0,4211.8
2026-06-23 15:15:00,Corsica,0.0,85.0,-85.0
2026-06-23 15:15:00,Austria,190.0,0.0,190.0
2026-06-23 15:15:00,Switzerland,2279.0,0.0,2279.0
2026-06-23 15:00:00,Slovenia,485.5,0.0,485.5
2026-06-23 15:00:00,Montenegro,590.0,0.0,590.0
2026-06-23 15:00:00,Malta,0.0,225.0,-225.0
2026-06-23 15:00:00,Greece,47.9,0.0,47.9
2026-06-23 15:00:00,France,4208.7,0.0,4208.7
2026-06-23 15:00:00,Corsica,0.0,85.0,-85.0
2026-06-23 15:00:00,Austria,190.0,0.0,190.0
2026-06-23 15:00:00,Switzerland,2279.0,0.0,2279.0
2026-06-23 14:45:00,Austria,90.0,0.0,90.0
2026-06-23 14:45:00,Corsica,0.0,82.0,-82.0
2026-06-23 14:45:00,France,4068.4,0.0,4068.4
2026-06-23 14:45:00,Greece,250.0,0.0,250.0
2026-06-23 14:45:00,Malta,0.0,225.0,-225.0
2026-06-23 14:45:00,Montenegro,595.0,0.0,595.0
2026-06-23 14:45:00,Slovenia,523.2,0.0,523.2
2026-06-23 14:45:00,Switzerland,2190.0,0.0,2190.0
2026-06-23 14:30:00,Switzerland,2190.0,0.0,2190.0
2026-06-23 14:30:00,Austria,90.0,0.0,90.0
2026-06-23 14:30:00,Corsica,0.0,82.0,-82.0
2026-06-23 14:30:00,France,4078.0,0.0,4078.0
2026-06-23 14:30:00,Greece,250.0,0.0,250.0
2026-06-23 14:30:00,Malta,0.0,222.0,-222.0
2026-06-23 14:30:00,Slovenia,506.0,0.0,506.0
2026-06-23 14:30:00,Montenegro,595.0,0.0,595.0
2026-06-23 14:15:00,Slovenia,469.0,0.0,469.0
2026-06-23 14:15:00,Montenegro,595.0,0.0,595.0
2026-06-23 14:15:00,Malta,0.0,221.0,-221.0
2026-06-23 14:15:00,Greece,250.0,0.0,250.0
2026-06-23 14:15:00,France,4076.0,0.0,4076.0
2026-06-23 14:15:00,Corsica,0.0,82.0,-82.0
2026-06-23 14:15:00,Austria,90.0,0.0,90.0
2026-06-23 14:15:00,Switzerland,2190.0,0.0,2190.0
2026-06-23 14:00:00,Slovenia,496.0,0.0,496.0
2026-06-23 14:00:00,Montenegro,595.0,0.0,595.0
2026-06-23 14:00:00,Malta,0.0,217.0,-217.0
2026-06-23 14:00:00,Greece,250.0,0.0,250.0
2026-06-23 14:00:00,France,4078.0,0.0,4078.0
2026-06-23 14:00:00,Corsica,0.0,82.0,-82.0
2026-06-23 14:00:00,Austria,90.0,0.0,90.0
2026-06-23 14:00:00,Switzerland,2190.0,0.0,2190.0
2026-06-23 13:45:00,Austria,90.0,0.0,90.0
2026-06-23 13:45:00,Corsica,0.0,83.0,-83.0
2026-06-23 13:45:00,France,4031.3,0.0,4031.3
2026-06-23 13:45:00,Greece,250.0,0.0,250.0
2026-06-23 13:45:00,Malta,0.0,216.0,-216.0
2026-06-23 13:45:00,Montenegro,600.0,0.0,600.0
2026-06-23 13:45:00,Slovenia,559.0,0.0,559.0
2026-06-23 13:45:00,Switzerland,1890.0,0.0,1890.0
2026-06-23 13:30:00,Switzerland,1890.0,0.0,1890.0
2026-06-23 13:30:00,Austria,90.0,0.0,90.0
2026-06-23 13:30:00,Corsica,0.0,83.0,-83.0
2026-06-23 13:30:00,France,4002.7,0.0,4002.7
2026-06-23 13:30:00,Greece,250.0,0.0,250.0
2026-06-23 13:30:00,Malta,0.0,213.0,-213.0
2026-06-23 13:30:00,Slovenia,559.0,0.0,559.0
2026-06-23 13:30:00,Montenegro,600.0,0.0,600.0
2026-06-23 13:15:00,Slovenia,559.0,0.0,559.0
2026-06-23 13:15:00,Montenegro,600.0,0.0,600.0
2026-06-23 13:15:00,Malta,0.0,210.0,-210.0
2026-06-23 13:15:00,Greece,250.0,0.0,250.0
2026-06-23 13:15:00,France,4013.5,0.0,4013.5
2026-06-23 13:15:00,Corsica,0.0,83.0,-83.0
2026-06-23 13:15:00,Austria,90.0,0.0,90.0
2026-06-23 13:15:00,Switzerland,1890.0,0.0,1890.0
2026-06-23 13:00:00,Slovenia,531.0,0.0,531.0
2026-06-23 13:00:00,Montenegro,600.0,0.0,600.0
2026-06-23 13:00:00,Malta,0.0,211.0,-211.0
2026-06-23 13:00:00,Greece,250.0,0.0,250.0
2026-06-23 13:00:00,France,3910.1,0.0,3910.1
2026-06-23 13:00:00,Corsica,0.0,83.0,-83.0
2026-06-23 13:00:00,Austria,90.0,0.0,90.0
2026-06-23 13:00:00,Switzerland,1890.0,0.0,1890.0
2026-06-23 12:45:00,Austria,90.0,0.0,90.0
2026-06-23 12:45:00,Corsica,0.0,83.0,-83.0
2026-06-23 12:45:00,France,4060.8,0.0,4060.8
2026-06-23 12:45:00,Greece,250.0,0.0,250.0
2026-06-23 12:45:00,Malta,0.0,208.0,-208.0
2026-06-23 12:45:00,Montenegro,600.0,0.0,600.0
2026-06-23 12:45:00,Slovenia,546.0,0.0,546.0
2026-06-23 12:45:00,Switzerland,1890.0,0.0,1890.0
2026-06-23 12:30:00,Switzerland,1890.0,0.0,1890.0
2026-06-23 12:30:00,Austria,90.0,0.0,90.0
2026-06-23 12:30:00,Corsica,0.0,83.0,-83.0
2026-06-23 12:30:00,France,4024.8,0.0,4024.8
2026-06-23 12:30:00,Greece,250.0,0.0,250.0
2026-06-23 12:30:00,Malta,0.0,209.0,-209.0
2026-06-23 12:30:00,Slovenia,546.0,0.0,546.0
2026-06-23 12:30:00,Montenegro,600.0,0.0,600.0
2026-06-23 12:15:00,Slovenia,546.0,0.0,546.0
2026-06-23 12:15:00,Montenegro,600.0,0.0,600.0
2026-06-23 12:15:00,Malta,0.0,209.0,-209.0
2026-06-23 12:15:00,Greece,250.0,0.0,250.0
2026-06-23 12:15:00,France,4036.3,0.0,4036.3
2026-06-23 12:15:00,Corsica,0.0,83.0,-83.0
2026-06-23 12:15:00,Austria,90.0,0.0,90.0
2026-06-23 12:15:00,Switzerland,1890.0,0.0,1890.0
2026-06-23 12:00:00,Montenegro,600.0,0.0,600.0
2026-06-23 12:00:00,Malta,0.0,209.0,-209.0
2026-06-23 12:00:00,Greece,250.0,0.0,250.0
2026-06-23 12:00:00,France,3998.2,0.0,3998.2
2026-06-23 12:00:00,Corsica,0.0,83.0,-83.0
2026-06-23 12:00:00,Austria,90.0,0.0,90.0
2026-06-23 12:00:00,Switzerland,1890.0,0.0,1890.0
2026-06-23 12:00:00,Slovenia,531.0,0.0,531.0
2026-06-23 11:45:00,Austria,390.0,0.0,390.0
2026-06-23 11:45:00,Corsica,0.0,81.0,-81.0
2026-06-23 11:45:00,France,3284.3,0.0,3284.3
2026-06-23 11:45:00,Greece,250.0,0.0,250.0
2026-06-23 11:45:00,Malta,0.0,209.0,-209.0
2026-06-23 11:45:00,Montenegro,600.0,0.0,600.0
2026-06-23 11:45:00,Slovenia,507.5,0.0,507.5
2026-06-23 11:45:00,Switzerland,2076.0,0.0,2076.0
2026-06-23 11:30:00,Switzerland,2076.0,0.0,2076.0
2026-06-23 11:30:00,Austria,390.0,0.0,390.0
2026-06-23 11:30:00,Corsica,0.0,81.0,-81.0
2026-06-23 11:30:00,France,3232.6,0.0,3232.6
2026-06-23 11:30:00,Greece,250.0,0.0,250.0
2026-06-23 11:30:00,Malta,0.0,209.0,-209.0
2026-06-23 11:30:00,Slovenia,541.4,0.0,541.4
2026-06-23 11:30:00,Montenegro,600.0,0.0,600.0
2026-06-23 11:15:00,Slovenia,537.9,0.0,537.9
2026-06-23 11:15:00,Montenegro,600.0,0.0,600.0
2026-06-23 11:15:00,Malta,0.0,212.0,-212.0
2026-06-23 11:15:00,Greece,250.0,0.0,250.0
2026-06-23 11:15:00,France,3344.3,0.0,3344.3
2026-06-23 11:15:00,Corsica,0.0,81.0,-81.0
2026-06-23 11:15:00,Austria,390.0,0.0,390.0
2026-06-23 11:15:00,Switzerland,2076.0,0.0,2076.0
2026-06-23 11:00:00,Slovenia,515.5,0.0,515.5
2026-06-23 11:00:00,Montenegro,600.0,0.0,600.0
2026-06-23 11:00:00,Malta,0.0,214.0,-214.0
2026-06-23 11:00:00,Greece,250.0,0.0,250.0
2026-06-23 11:00:00,France,3514.1,0.0,3514.1
2026-06-23 11:00:00,Corsica,0.0,81.0,-81.0
2026-06-23 11:00:00,Austria,369.1,0.0,369.1
2026-06-23 11:00:00,Switzerland,2076.0,0.0,2076.0
2026-06-23 10:45:00,Malta,0.0,221.0,-221.0
2026-06-23 10:45:00,Montenegro,600.0,0.0,600.0
2026-06-23 10:45:00,Slovenia,392.4,0.0,392.4
2026-06-23 10:45:00,Greece,250.0,0.0,250.0
2026-06-23 10:45:00,France,3646.3,0.0,3646.3
2026-06-23 10:45:00,Corsica,0.0,78.0,-78.0
2026-06-23 10:45:00,Austria,490.0,0.0,490.0
2026-06-23 10:45:00,Switzerland,2476.0,0.0,2476.0
2026-06-23 10:30:00,France,3727.3,0.0,3727.3
2026-06-23 10:30:00,Corsica,0.0,78.0,-78.0
2026-06-23 10:30:00,Austria,437.0,0.0,437.0
2026-06-23 10:30:00,Greece,250.0,0.0,250.0
2026-06-23 10:30:00,Switzerland,2476.0,0.0,2476.0
2026-06-23 10:30:00,Slovenia,452.8,0.0,452.8
2026-06-23 10:30:00,Montenegro,600.0,0.0,600.0
2026-06-23 10:30:00,Malta,0.0,222.0,-222.0
2026-06-23 10:15:00,Slovenia,442.7,0.0,442.7
2026-06-23 10:15:00,Montenegro,600.0,0.0,600.0
2026-06-23 10:15:00,Malta,0.0,224.0,-224.0
2026-06-23 10:15:00,Austria,447.0,0.0,447.0
2026-06-23 10:15:00,Corsica,0.0,78.0,-78.0
2026-06-23 10:15:00,France,3399.7,0.0,3399.7
2026-06-23 10:15:00,Greece,250.0,0.0,250.0
2026-06-23 10:15:00,Switzerland,2476.0,0.0,2476.0
2026-06-23 10:00:00,Austria,490.0,0.0,490.0
2026-06-23 10:00:00,Corsica,0.0,78.0,-78.0
2026-06-23 10:00:00,France,3294.2,0.0,3294.2
2026-06-23 10:00:00,Greece,250.0,0.0,250.0
2026-06-23 10:00:00,Malta,0.0,225.0,-225.0
2026-06-23 10:00:00,Montenegro,600.0,0.0,600.0
2026-06-23 10:00:00,Slovenia,453.6,0.0,453.6
2026-06-23 10:00:00,Switzerland,2476.0,0.0,2476.0
2026-06-23 09:45:00,Austria,490.0,0.0,490.0
2026-06-23 09:45:00,Corsica,0.0,97.0,-97.0
2026-06-23 09:45:00,France,3545.8,0.0,3545.8
2026-06-23 09:45:00,Greece,250.0,0.0,250.0
2026-06-23 09:45:00,Malta,0.0,225.0,-225.0
2026-06-23 09:45:00,Montenegro,600.0,0.0,600.0
2026-06-23 09:45:00,Slovenia,542.9,0.0,542.9
2026-06-23 09:45:00,Switzerland,2476.0,0.0,2476.0
2026-06-23 09:30:00,Switzerland,2476.0,0.0,2476.0
2026-06-23 09:30:00,Austria,490.0,0.0,490.0
2026-06-23 09:30:00,Corsica,0.0,97.0,-97.0
2026-06-23 09:30:00,France,3551.3,0.0,3551.3
2026-06-23 09:30:00,Greece,250.0,0.0,250.0
2026-06-23 09:30:00,Malta,0.0,225.0,-225.0
2026-06-23 09:30:00,Slovenia,233.6,0.0,233.6
2026-06-23 09:30:00,Montenegro,600.0,0.0,600.0
2026-06-23 09:15:00,Slovenia,457.2,0.0,457.2
2026-06-23 09:15:00,Montenegro,600.0,0.0,600.0
2026-06-23 09:15:00,Malta,0.0,225.0,-225.0
2026-06-23 09:15:00,Greece,250.0,0.0,250.0
2026-06-23 09:15:00,France,3310.1,0.0,3310.1
2026-06-23 09:15:00,Corsica,0.0,97.0,-97.0
2026-06-23 09:15:00,Austria,490.0,0.0,490.0
2026-06-23 09:15:00,Switzerland,2476.0,0.0,2476.0
2026-06-23 09:00:00,Slovenia,84.4,0.0,84.4
2026-06-23 09:00:00,Montenegro,600.0,0.0,600.0
2026-06-23 09:00:00,Malta,0.0,225.0,-225.0
2026-06-23 09:00:00,Greece,250.0,0.0,250.0
2026-06-23 09:00:00,France,3178.3,0.0,3178.3
2026-06-23 09:00:00,Corsica,0.0,97.0,-97.0
2026-06-23 09:00:00,Austria,469.1,0.0,469.1
2026-06-23 09:00:00,Switzerland,2476.0,0.0,2476.0
2026-06-23 08:45:00,Austria,0.0,42.0,-42.0
2026-06-23 08:45:00,Corsica,0.0,131.0,-131.0
2026-06-23 08:45:00,France,3674.0,0.0,3674.0
2026-06-23 08:45:00,Greece,250.0,0.0,250.0
2026-06-23 08:45:00,Malta,0.0,225.0,-225.0
2026-06-23 08:45:00,Montenegro,544.0,0.0,544.0
2026-06-23 08:45:00,Slovenia,0.0,77.6,-77.6
2026-06-23 08:45:00,Switzerland,2062.0,0.0,2062.0
2026-06-23 08:30:00,Switzerland,2062.0,0.0,2062.0
2026-06-23 08:30:00,Austria,0.0,42.0,-42.0
2026-06-23 08:30:00,Corsica,0.0,131.0,-131.0
2026-06-23 08:30:00,France,3611.0,0.0,3611.0
2026-06-23 08:30:00,Greece,250.0,0.0,250.0
2026-06-23 08:30:00,Malta,0.0,225.0,-225.0
2026-06-23 08:30:00,Slovenia,0.0,119.9,-119.9
2026-06-23 08:30:00,Montenegro,544.0,0.0,544.0
2026-06-23 08:15:00,Slovenia,0.0,620.0,-620.0
2026-06-23 08:15:00,Montenegro,544.0,0.0,544.0
2026-06-23 08:15:00,Malta,0.0,225.0,-225.0
2026-06-23 08:15:00,Greece,250.0,0.0,250.0
2026-06-23 08:15:00,France,3604.5,0.0,3604.5
2026-06-23 08:15:00,Corsica,0.0,131.0,-131.0
2026-06-23 08:15:00,Austria,0.0,139.1,-139.1
2026-06-23 08:15:00,Switzerland,1732.0,0.0,1732.0
2026-06-23 08:00:00,Slovenia,0.0,620.0,-620.0
2026-06-23 08:00:00,Montenegro,544.0,0.0,544.0
2026-06-23 08:00:00,Malta,0.0,225.0,-225.0
2026-06-23 08:00:00,Greece,250.0,0.0,250.0
2026-06-23 08:00:00,France,3565.2,0.0,3565.2
2026-06-23 08:00:00,Corsica,0.0,131.0,-131.0
2026-06-23 08:00:00,Austria,0.0,134.1,-134.1
2026-06-23 08:00:00,Switzerland,1807.0,0.0,1807.0
2026-06-23 07:45:00,Austria,0.0,150.0,-150.0
2026-06-23 07:45:00,Corsica,0.0,137.0,-137.0
2026-06-23 07:45:00,France,3649.0,0.0,3649.0
2026-06-23 07:45:00,Greece,250.0,0.0,250.0
2026-06-23 07:45:00,Malta,0.0,225.0,-225.0
2026-06-23 07:45:00,Montenegro,377.0,0.0,377.0
2026-06-23 07:45:00,Slovenia,0.0,620.0,-620.0
2026-06-23 07:45:00,Switzerland,1660.0,0.0,1660.0
2026-06-23 07:30:00,Switzerland,1679.0,0.0,1679.0
2026-06-23 07:30:00,Austria,0.0,150.0,-150.0
2026-06-23 07:30:00,Corsica,0.0,137.0,-137.0
2026-06-23 07:30:00,France,3460.2,0.0,3460.2
2026-06-23 07:30:00,Greece,250.0,0.0,250.0
2026-06-23 07:30:00,Malta,0.0,225.0,-225.0
2026-06-23 07:30:00,Slovenia,0.0,620.0,-620.0
2026-06-23 07:30:00,Montenegro,377.0,0.0,377.0
2026-06-23 07:15:00,Slovenia,0.0,620.0,-620.0
2026-06-23 07:15:00,Montenegro,377.0,0.0,377.0
2026-06-23 07:15:00,Malta,0.0,220.0,-220.0
2026-06-23 07:15:00,Greece,250.0,0.0,250.0
2026-06-23 07:15:00,France,3332.3,0.0,3332.3
2026-06-23 07:15:00,Corsica,0.0,137.0,-137.0
2026-06-23 07:15:00,Austria,0.0,150.0,-150.0
2026-06-23 07:15:00,Switzerland,1702.0,0.0,1702.0
2026-06-23 07:00:00,Slovenia,0.0,620.0,-620.0
2026-06-23 07:00:00,Montenegro,377.0,0.0,377.0
2026-06-23 07:00:00,Malta,0.0,225.0,-225.0
2026-06-23 07:00:00,Greece,250.0,0.0,250.0
2026-06-23 07:00:00,France,3465.5,0.0,3465.5
2026-06-23 07:00:00,Corsica,0.0,137.0,-137.0
2026-06-23 07:00:00,Austria,0.0,150.0,-150.0
2026-06-23 07:00:00,Switzerland,1685.0,0.0,1685.0
2026-06-23 06:45:00,Austria,0.0,170.0,-170.0
2026-06-23 06:45:00,Corsica,0.0,132.0,-132.0
2026-06-23 06:45:00,France,3719.3,0.0,3719.3
2026-06-23 06:45:00,Greece,135.5,0.0,135.5
2026-06-23 06:45:00,Malta,0.0,211.0,-211.0
2026-06-23 06:45:00,Montenegro,265.0,0.0,265.0
2026-06-23 06:45:00,Slovenia,0.0,645.0,-645.0
2026-06-23 06:45:00,Switzerland,1423.0,0.0,1423.0
2026-06-23 06:30:00,Switzerland,1423.0,0.0,1423.0
2026-06-23 06:30:00,Austria,0.0,170.0,-170.0
2026-06-23 06:30:00,Corsica,0.0,132.0,-132.0
2026-06-23 06:30:00,France,3752.1,0.0,3752.1
2026-06-23 06:30:00,Greece,135.5,0.0,135.5
2026-06-23 06:30:00,Malta,0.0,225.0,-225.0
2026-06-23 06:30:00,Slovenia,0.0,645.0,-645.0
2026-06-23 06:30:00,Montenegro,265.0,0.0,265.0
2026-06-23 06:15:00,Slovenia,0.0,645.0,-645.0
2026-06-23 06:15:00,Montenegro,265.0,0.0,265.0
2026-06-23 06:15:00,Malta,0.0,220.0,-220.0
2026-06-23 06:15:00,Greece,135.5,0.0,135.5
2026-06-23 06:15:00,France,3840.9,0.0,3840.9
2026-06-23 06:15:00,Corsica,0.0,132.0,-132.0
2026-06-23 06:15:00,Austria,0.0,170.0,-170.0
2026-06-23 06:15:00,Switzerland,1423.0,0.0,1423.0
2026-06-23 06:00:00,Slovenia,0.0,645.0,-645.0
2026-06-23 06:00:00,Montenegro,265.0,0.0,265.0
2026-06-23 06:00:00,Malta,0.0,213.0,-213.0
2026-06-23 06:00:00,Greece,135.5,0.0,135.5
2026-06-23 06:00:00,France,3748.6,0.0,3748.6
2026-06-23 06:00:00,Corsica,0.0,132.0,-132.0
2026-06-23 06:00:00,Austria,0.0,170.0,-170.0
2026-06-23 06:00:00,Switzerland,1423.0,0.0,1423.0
2026-06-23 05:45:00,Austria,0.0,170.0,-170.0
2026-06-23 05:45:00,Corsica,0.0,128.0,-128.0
2026-06-23 05:45:00,France,3885.0,0.0,3885.0
2026-06-23 05:45:00,Greece,0.0,250.0,-250.0
2026-06-23 05:45:00,Malta,0.0,207.0,-207.0
2026-06-23 05:45:00,Montenegro,350.0,0.0,350.0
2026-06-23 05:45:00,Slovenia,0.0,645.0,-645.0
2026-06-23 05:45:00,Switzerland,1245.7,0.0,1245.7
2026-06-23 05:30:00,Switzerland,1240.7,0.0,1240.7
2026-06-23 05:30:00,Austria,0.0,170.0,-170.0
2026-06-23 05:30:00,Corsica,0.0,128.0,-128.0
2026-06-23 05:30:00,France,3885.0,0.0,3885.0
2026-06-23 05:30:00,Greece,0.0,250.0,-250.0
2026-06-23 05:30:00,Malta,0.0,203.0,-203.0
2026-06-23 05:30:00,Slovenia,0.0,645.0,-645.0
2026-06-23 05:30:00,Montenegro,350.0,0.0,350.0
2026-06-23 05:15:00,Slovenia,0.0,645.0,-645.0
2026-06-23 05:15:00,Montenegro,350.0,0.0,350.0
2026-06-23 05:15:00,Malta,0.0,198.0,-198.0
2026-06-23 05:15:00,Greece,0.0,250.0,-250.0
2026-06-23 05:15:00,France,3885.0,0.0,3885.0
2026-06-23 05:15:00,Corsica,0.0,128.0,-128.0
2026-06-23 05:15:00,Austria,0.0,170.0,-170.0
2026-06-23 05:15:00,Switzerland,1245.7,0.0,1245.7
2026-06-23 05:00:00,Slovenia,0.0,645.0,-645.0
2026-06-23 05:00:00,Montenegro,350.0,0.0,350.0
2026-06-23 05:00:00,Malta,0.0,195.0,-195.0
2026-06-23 05:00:00,Greece,0.0,250.0,-250.0
2026-06-23 05:00:00,France,3869.8,0.0,3869.8
2026-06-23 05:00:00,Corsica,0.0,128.0,-128.0
2026-06-23 05:00:00,Austria,0.0,170.0,-170.0
2026-06-23 05:00:00,Switzerland,1245.7,0.0,1245.7
2026-06-23 04:45:00,Austria,0.0,170.0,-170.0
2026-06-23 04:45:00,Corsica,0.0,126.0,-126.0
2026-06-23 04:45:00,France,3823.3,0.0,3823.3
2026-06-23 04:45:00,Greece,0.0,232.3,-232.3
2026-06-23 04:45:00,Malta,0.0,191.0,-191.0
2026-06-23 04:45:00,Montenegro,445.0,0.0,445.0
2026-06-23 04:45:00,Slovenia,0.0,645.0,-645.0
2026-06-23 04:45:00,Switzerland,1770.0,0.0,1770.0
2026-06-23 04:30:00,Switzerland,1935.0,0.0,1935.0
2026-06-23 04:30:00,Austria,0.0,170.0,-170.0
2026-06-23 04:30:00,Corsica,0.0,126.0,-126.0
